"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Identity privacy preserving biometric based authentication scheme for Naked healthcare environment","T. Kumar; A. Braeken; M. Liyanage; M. Ylianttila","Centre for Wireless Communications (CWC), University of Oulu, Finland; Industrial Engineering INDI, Vrije Universiteit Brussel VUB, Nijverheidskaai 170, 1070 Brussel; Centre for Wireless Communications (CWC), University of Oulu, Finland; Centre for Wireless Communications (CWC), University of Oulu, Finland","2017 IEEE International Conference on Communications (ICC)","","2017","","","1","7","","","","10.1109/ICC.2017.7996966","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7996966","Biometrics;Authentication;Security;Naked Environment;Identity Privacy;Internet of Things (IoT);Ambient Assisted Living (AAL)","Authentication;Hospitals;Privacy;Biomedical monitoring;Smart cards","authorisation;biometrics (access control);data privacy;geriatrics;hospitals;Internet of Things;patient treatment","naked hospital environment;health services;critical patients;elderly patients;disabled patients;patient treatment;medical sector;health sector;IoT;Internet of Things;naked healthcare environment;identity privacy preserving biometric-based authentication scheme","","","","","","","","","IEEE","IEEE Conferences"
"5G-Smart Diabetes: Toward Personalized Diabetes Diagnosis with Healthcare Big Data Clouds","M. Chen; J. Yang; J. Zhou; Y. Hao; J. Zhang; C. Youn","NA; NA; NA; NA; NA; NA","IEEE Communications Magazine","","2018","56","4","16","23","","","","10.1109/MCOM.2018.1700788","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8337890","","Diabetes;Biomedical monitoring;Blood;Sugar;Smart healthcare;Big Data;5G mobile communication;Smart devices","Big Data;cloud computing;data analysis;diseases;health care;learning (artificial intelligence);medical computing;patient diagnosis;patient monitoring;wearable computers","wireless networking;big data technologies;medical big data analytics;innovative diabetes monitoring systems;diabetes patients;intelligent diabetes diagnosis solution;5G-Smart Diabetes system;data sharing mechanism;personalized data analysis model;treatment suggestions;personalized diabetes diagnosis;healthcare big data clouds","","","","","","","","","IEEE","IEEE Journals & Magazines"
"IoT for remote elderly patient care based on Fuzzy logic","A. Al-Adhab; H. Altmimi; M. Alhawashi; H. Alabduljabbar; F. Harrathi; H. ALmubarek","College of Technology of Dammam, Saudi Arabia; College of Technology of Dammam, Saudi Arabia; College of Technology of Dammam, Saudi Arabia; College of Technology of Dammam, Saudi Arabia; College of Technology of Dammam, Saudi Arabia; College of Technology of Dammam, Saudi Arabia","2016 International Symposium on Networks, Computers and Communications (ISNCC)","","2016","","","1","5","","","","10.1109/ISNCC.2016.7746072","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7746072","Internet of Things;healthcare;Fuzzy Logic","Senior citizens;Medical services;Sensors;Fuzzy logic;Monitoring;Pensions;Biomedical monitoring","fuzzy logic;geriatrics;health care;Internet of Things;patient care","IoT;remote elderly patient care;fuzzy logic;in-home healthcare monitoring system;elderly person;modality;medical recommendations","","","","","","","","","IEEE","IEEE Conferences"
"Internet of Things and its applications in E-learning","Z. AjazMoharkan; T. Choudhury; S. C. Gupta; G. Raj","Amity School of Engineering and Technology, Amity University, Uttar Pradesh, Noida, India; Amity School of Engineering and Technology, Amity University, Uttar Pradesh, Noida, India; Amity School of Engineering and Technology, Amity University, Uttar Pradesh, Noida, India; Amity School of Engineering and Technology, Amity University, Uttar Pradesh, Noida, India","2017 3rd International Conference on Computational Intelligence & Communication Technology (CICT)","","2017","","","1","5","","","","10.1109/CIACT.2017.7977333","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7977333","IoT;applications of IoT;e-learning;IoT architecture;ubiquitous learning","Electronic learning;Internet of Things;Medical services;Transportation;Temperature sensors;Monitoring","computer aided instruction;Internet of Things;serious games (computing)","e-learning;Internet of Things;IoT;technological advancements;real world objects;healthcare;business;transportation;agriculture;smart learning;gamification technique","","","","","","","","","IEEE","IEEE Conferences"
"Integrated IoT medical platform for remote healthcare and assisted living","A. Rashed; A. Ibrahim; A. Adel; B. Mourad; A. Hatem; M. Magdy; N. Elgaml; A. Khattab","Electronics and Electrical Communications Engineering Department, Cairo University, Giza, Egypt; Electronics and Electrical Communications Engineering Department, Cairo University, Giza, Egypt; Electronics and Electrical Communications Engineering Department, Cairo University, Giza, Egypt; Electronics and Electrical Communications Engineering Department, Cairo University, Giza, Egypt; Electronics and Electrical Communications Engineering Department, Cairo University, Giza, Egypt; Electronics and Electrical Communications Engineering Department, Cairo University, Giza, Egypt; Electronics and Electrical Communications Engineering Department, Cairo University, Giza, Egypt; Electronics and Electrical Communications Engineering Department, Cairo University, Giza, Egypt","2017 Japan-Africa Conference on Electronics, Communications and Computers (JAC-ECC)","","2017","","","160","163","","","","10.1109/JEC-ECC.2017.8305801","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8305801","Internet of Things;Ambient Assisted Living;wearable systems;platform implementation;cloud computing","Medical services;Temperature sensors;Cloud computing;Prototypes;Biomedical monitoring;Monitoring","assisted living;cloud computing;data analysis;hospitals;Internet of Things;medical information systems;patient monitoring","patient vitals information;mobile application;data analysis;cloud storage;smart hospital;Internet of Medical Things technology;ambient assisted living;multilayer architecture;aging patients;frail patients;healthcare sector;integrated IoT medical platform;AAL goals;IoMT architecture;remote health monitoring;doctors;medical services","","","","","","","","","IEEE","IEEE Conferences"
"A Wearable Internet of Things Mote with Bare Metal 6LoWPAN Protocol for Pervasive Healthcare","K. I. Wang; A. Rajamohan; S. Dubey; S. A. Catapang; Z. Salcic","NA; NA; NA; NA; NA","2014 IEEE 11th Intl Conf on Ubiquitous Intelligence and Computing and 2014 IEEE 11th Intl Conf on Autonomic and Trusted Computing and 2014 IEEE 14th Intl Conf on Scalable Computing and Communications and Its Associated Workshops","","2014","","","750","756","","","","10.1109/UIC-ATC-ScalCom.2014.74","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7307037","Internet of Things;6LoWPAN;ultra-low power miniaturized mote;pervasive healthcare","Routing protocols;Medical services;IP networks;Sensors;Wireless sensor networks;Internet","biomedical communication;health care;intelligent sensors;Internet of Things;IP networks;medical computing;patient monitoring;personal area networks;routing protocols;telecommunication network topology;telecommunication power management;wireless sensor networks","wearable Internet of Things mote;healthcare services;mobile devices;wearable devices;Internet access capabilities;medical services;patient body area networks;wireless sensor networks;WSN;IPv6 over low power wireless personal area networks;bare metal 6LoWPAN protocol;vital sign monitoring;power constraints;ultra-low power embedded mote;edge router;router stack;IPv6 accessibility;embedded BAN supporting tree topology;protocol stacks;connectivity tests;packet drop tests;single-hop communication latency","","","","","","","","","IEEE","IEEE Conferences"
"The governance of safety and security risks in connected healthcare","I. Skierka","Digital Society Institute, ESMT Berlin, Germany","Living in the Internet of Things: Cybersecurity of the IoT - 2018","","2018","","","1","12","","","","10.1049/cp.2018.0002","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8379689","Safety;Security;Medical;IoT;Governance","","certification;health care;medical information systems;security of data","security risks;connected healthcare;patient health;governance mechanisms;medical device cybersecurity guidelines;medical system safety;medical system cybersecurity;industrial control system security;Europe;premarket certification;postmarket monitoring;surveillance mechanism;effective information sharing;vulnerability handling;patch management","","","","","","","","","IET","IET Conferences"
"A real-time chaotic encryption for multimedia data and application to secure surveillance framework for IoT system","N. Mekki; M. Hamdi; T. Aguili; T. Kim","Communications Systems Laborator, (SysCom), National Engineering School of Tunis, (ENIT), University of Tunis El Manar, (UTM); Elgazala Technopark, Higher School of Communication of Tunis, Sup'Com, University of Carthage; Communications Systems Laboratory, (SysCom), National Enginneering School of Tunis, (ENIT), University of Tunis El Manar, (UTM); School of Information Science, University of Tasmania, Australia","2018 International Conference on Advanced Communication Technologies and Networking (CommNet)","","2018","","","1","10","","","","10.1109/COMMNET.2018.8360271","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8360271","Video surveillance;Chaotic Systems;Monitoring;Healthcare;Real-time;Security requirements","Encryption;Multimedia communication;Real-time systems;Streaming media;Ciphers","cameras;chaotic communication;cryptography;health care;Internet of Things;multimedia communication;video surveillance","scene monitoring;visual sensor;healthcare application;chaotic systems;security requirements;industrial environment;video surveillance;IoT system;secure surveillance framework;multimedia data;real-time chaotic encryption","","","","","","","","","IEEE","IEEE Conferences"
"Feasibility characterization of cryptographic primitives for constrained (wearable) IoT devices","A. Ometov; P. Masek; L. Malina; R. Florea; J. Hosek; S. Andreev; J. Hajny; J. Niutanen; Y. Koucheryavy","Tampere University of Technology, Finland, Tampere, Korkeakoulunkatu 10, FIN-33720; Brno University of Technology, Czech Republic, Brno, Technicka 3082/12; Brno University of Technology, Czech Republic, Brno, Technicka 3082/12; Tampere University of Technology, Finland, Tampere, Korkeakoulunkatu 10, FIN-33720; Brno University of Technology, Czech Republic, Brno, Technicka 3082/12; Tampere University of Technology, Finland, Tampere, Korkeakoulunkatu 10, FIN-33720; Brno University of Technology, Czech Republic, Brno, Technicka 3082/12; Intel Finland, Tampere, Insinoorinkatu 7, FIN-33720; Tampere University of Technology, Finland, Tampere, Korkeakoulunkatu 10, FIN-33720","2016 IEEE International Conference on Pervasive Computing and Communication Workshops (PerCom Workshops)","","2016","","","1","6","","","","10.1109/PERCOMW.2016.7457161","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7457161","Bilinear Pairing;Cryptography;Group Signatures;IoT;Performance evaluation;Wearables","Cryptography;Performance evaluation;Androids;Humanoid robots;Digital signatures;Optimization","cryptography;digital signatures;Internet of Things;wearable computers","hash functions;digital signatures;bilinear pairing;identity-based encryption;privacy protection;pairing-based cryptography;ubiquitous communication framework;smart devices;Internet of Things;wearable IoT devices;constrained IoT devices;cryptographic primitives","","","","","","","","","IEEE","IEEE Conferences"
"Cloud-Assisted Privacy-Preserving Classification for IoT Applications","L. Yang; F. Li","Amazon LLC, Seattle, WA, USA; The University of Kansas, Lawrence, USA","2018 IEEE Conference on Communications and Network Security (CNS)","","2018","","","1","9","","","","10.1109/CNS.2018.8433157","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8433157","","Servers;Machine learning;Cryptography;Computational modeling;Data models;Predictive models","cloud computing;cryptography;data privacy;Internet of Things;learning (artificial intelligence);pattern classification","cloud-assisted privacy-preserving classification;IoT applications;operational decision-making processes;machine intelligence platforms;IoT industries;machine learning service providers;MLSPs;Internet of Things devices;IoT devices;valuable information extraction;IoT data privacy;data encryption;machine learning model pretraining;machine learning classification applications;computation-intensive classification operations;resource-constrained IoT devices;cloud server;two-stage decryption Paillier-based cryptosystem;classification scheme","","","","","","","","","IEEE","IEEE Conferences"
