"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Device authentication mechanism for IoT enabled healthcare system","R. S. M. Joshitta; L. Arockiam","Department of Computer Science St. Joseph's College (Autonomous) Tiruchirappalli Tamil Nadu, India; Department of Computer Science St. Joseph's College (Autonomous) Tiruchirappalli Tamil Nadu, India","2017 International Conference on Algorithms, Methodology, Models and Applications in Emerging Technologies (ICAMMAET)","","2017","","","1","6","","","","10.1109/ICAMMAET.2017.8186646","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8186646","IoT;Authentication Mechanism;Healthcare System;Electronic Product code (EPC);Security Metrics;Resource Constraint Devices","Authentication;Medical services;IP networks;Servers;Encryption;Algorithm design and analysis","authorisation;computer network security;diseases;health care;Internet of Things","healthcare system;security issues;medical devices;IoT;secure authentication;security attacks;formal security analysis;smart home;smart city;smart grids;smart car;smart healthcare;smart retail;Denial of Service attacks;Internet of things","","","","","","","","","IEEE","IEEE Conferences"
"An intelligent organ distribution using Internet of Things-driven systems","B. J. Chalissery; V. Asha","Department of MCA, Krupanidhi Degree College, Chikka Bellandur, Off Sarjapur Road, Bangalore; Department of MCA, New Horizon College of Engineering, Bellandur Main Road, Bangalore, Karnataka, India","2017 2nd International Conference on Communication and Electronics Systems (ICCES)","","2017","","","596","599","","","","10.1109/CESYS.2017.8321148","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8321148","Cloud-servers;HLA matching algorithm;Internet of Things;Organ Procurement;Organ Transplantation;Traffic Control","Biological systems;Procurement;Biomedical monitoring;Cloud computing;Servers;Transportation;Sensors","biological organs;cloud computing;health care;Internet;Internet of Things;kidney;liver;medical computing;medical information systems;microcontrollers;patient treatment;procurement;wireless sensor networks","modern medicine;wireless sensor-based systems;healthcare-specific gateways;cloud-based servers;available healthy organs;preservation time;distribution system;timely procurement;intelligent organ distribution;organ transplantation;lifesaving treatment;solid organ failure;things driven systems;healthy patient graft survival","","","","","","","","","IEEE","IEEE Conferences"
"A new approach of PHM as a service in cloud computing","L. S. Terrissa; S. Meraghni; Z. Bouzidi; N. Zerhouni","LINFI Laboratory, University of Biskra, Biskra, Algeria; LINFI Laboratory, University of Biskra, Biskra, Algeria; LINFI Laboratory, University of Biskra, Biskra, Algeria; Institut FEMTO-ST, UMR CNRS 6174 - UFC / ENSMM / UTBM (AS2M), Besançon, France","2016 4th IEEE International Colloquium on Information Science and Technology (CiSt)","","2016","","","610","614","","","","10.1109/CIST.2016.7804958","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7804958","Predictive maintenance;industry4.0;cloud computing;PHM as a Service;Prognostics and health management","Prognostics and health management;Cloud computing;Manufacturing;Industries;Predictive maintenance;Computer architecture","cloud computing;intelligent manufacturing systems;Internet of Things;maintenance engineering;manufacturing industries;production engineering computing;production management","maintenance;PHS;prognostics health manager;production management;cloud manufacturing;Internet of things;industry 4.0;manufacturing industry;smart manufacturing;cloud computing","","","","","","","","","IEEE","IEEE Conferences"
"Traffic accident detection using random forest classifier","N. Dogru; A. Subasi","International Burch University, Faculty of Engineering and Natural Sciences, Francuske Revolucije bb, 71000, Sarajevo, Bosnia and Herzegovina; Effat University, College of Engineering, Jeddah, 21478, Saudi Arabia","2018 15th Learning and Technology Conference (L&T)","","2018","","","40","45","","","","10.1109/LT.2018.8368509","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8368509","Internet of Things (IoT);vehicular ad-hoc networks (VANETs);Accident Detection;Machine Learning;Artificial Neural Networks (ANN);Random Forests;Support Vector Machines (SVM);Traffic Simulation","Accidents;Support vector machines;Artificial neural networks;Probes;Roads;Sensors;Vehicular ad hoc networks","intelligent transportation systems;Internet of Things;learning (artificial intelligence);road accidents;road safety;road traffic;traffic engineering computing;vehicular ad hoc networks","road traffic accidents;intelligent traffic accident detection system;microscopic vehicle variables;vehicular ad-hoc networks;traffic alerts;machine learning methods;supervised machine learning algorithms;random forest classifier;IoT;Intelligent Transportation Systems;traffic accident detection;VANETs","","","","","","","","","IEEE","IEEE Conferences"
"Research on design of military ammunition container monitoring system based on IoT","L. Cao; G. Zheng; Y. Shen","Aviation Key Laboratory of Science and Technology on Fault Diagnosis and Health Management, Shanghai Aero Measurement &amp; Control Technology Research Institute, Shanghai, China; Aviation Key Laboratory of Science and Technology on Fault Diagnosis and Health Management, Shanghai Aero Measurement &amp; Control Technology Research Institute, Shanghai, China; Aviation Key Laboratory of Science and Technology on Fault Diagnosis and Health Management, Shanghai Aero Measurement &amp; Control Technology Research Institute, Shanghai, China","2016 Prognostics and System Health Management Conference (PHM-Chengdu)","","2016","","","1","4","","","","10.1109/PHM.2016.7819769","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7819769","IoT;ammunition containers;transportation safety;system design","","Internet of Things;military computing;national security;weapons","military ammunition container monitoring system design;IoT;high-tech war protection;security problem;military ammunition container transportation process safety problem;Internet of Things technology;system-related technology;fault monitoring;early warning mechanism","","","","","","","","","IEEE","IEEE Conferences"
"The Effects of Cyber-Security on Healthcare Industry","A. K. Alharam; W. El-Madany","Computer Engineering department, University of Bahrain, Manama, Bahrain; Computer Engineering department, University of Bahrain, Manama, Bahrain","2017 9th IEEE-GCC Conference and Exhibition (GCCCE)","","2017","","","1","9","","","","10.1109/IEEEGCC.2017.8448206","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8448206","Cybersecurity;healthcare;IoT","Medical services;Industries;Encryption;Internet of Things;Data privacy;Authentication","","","","","","","","","","","IEEE","IEEE Conferences"
"A Data Acquisition and Document Oriented Storage Methodology for ANT+ Protocol Sensors in Real-Time Web","N. Q. Mehmood; R. Culmone","NA; NA","2016 30th International Conference on Advanced Information Networking and Applications Workshops (WAINA)","","2016","","","312","318","","","","10.1109/WAINA.2016.49","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7471219","body networks;windows services;socket.io;real-time web;healthcare;document databases","Sensors;Protocols;Servers;Data acquisition;Real-time systems;Monitoring;Interoperability","biomedical communication;body sensor networks;data acquisition;document handling;health care;Internet;Internet of Things;open systems;protocols;real-time systems;storage management","health care;windows service;real-time Web environment;flexible schema repository;sensor data storage;data diversity;device interoperability;IoT;Internet of Things;data heterogeneity;sensor devices;ANT+ protocol sensors;document oriented storage methodology;data acquisition","","","","","","","","","IEEE","IEEE Conferences"
"Toward service recommendation in Internet of Things","I. Mashal; T. Chung; O. Alsaryrah","Innovation Center for Big Data and Digital Convergence, Department of Computer Science and Engineering, Yuan Ze University, Taoyuan, Taiwan; Innovation Center for Big Data and Digital Convergence, Department of Computer Science and Engineering, Yuan Ze University, Taoyuan, Taiwan; Innovation Center for Big Data and Digital Convergence, Department of Computer Science and Engineering, Yuan Ze University, Taoyuan, Taiwan","2015 Seventh International Conference on Ubiquitous and Future Networks","","2015","","","328","331","","","","10.1109/ICUFN.2015.7182559","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7182559","Internet of Things;Web of Things;Social Web of Things;Recommander Syatem;Tripartite Graph","Information filters","graph theory;Internet of Things;mobile computing;recommender systems","IoT service recommendation;Internet-of-things;personal health care;green energy monitoring;service recommender systems;graph-based recommender system;social Web-of-things","","","","","","","","","IEEE","IEEE Conferences"
"Advanced correlation-based anomaly detection method for predictive maintenance","P. Zhao; M. Kurihara; J. Tanaka; T. Noda; S. Chikuma; T. Suzuki","Center for Technology Innovation - Electronics, Hitachi, Ltd., Research &amp; Development Group, Tokyo, Japan; Center for Technology Innovation - Electronics, Hitachi, Ltd., Research &amp; Development Group, Tokyo, Japan; Center for Technology Innovation - Electronics, Hitachi, Ltd., Research &amp; Development Group, Tokyo, Japan; Internet of Things System Development Dept., Information &amp; Control Systems Div., Hitachi Power Solutions Co., Ltd., Ibaraki-ken, Japan; Internet of Things System Development Dept., Information &amp; Control Systems Div., Hitachi Power Solutions Co., Ltd., Ibaraki-ken, Japan; Internet of Things System Development Dept., Information &amp; Control Systems Div., Hitachi Power Solutions Co., Ltd., Ibaraki-ken, Japan","2017 IEEE International Conference on Prognostics and Health Management (ICPHM)","","2017","","","78","83","","","","10.1109/ICPHM.2017.7998309","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7998309","predictive maintenance;multivairate time series;correlation coefficient;anomaly detection;electric generator","Correlation;Electric generators;Maintenance engineering;Correlation coefficient;Time series analysis;Data models","correlation methods;electric generators;failure analysis;maintenance engineering","failure prediction;compact electric generators;predictive maintenance;anomaly detection methods;advanced correlation","","","","","","","","","IEEE","IEEE Conferences"
"Pattern Recognition for Automated Healthcare Assessment Using Non-invasive, Ambient Sensors","D. Nienhold; R. Dornberger; S. Korkut","NA; NA; NA","2017 IEEE International Conference on Healthcare Informatics (ICHI)","","2017","","","189","197","","","","10.1109/ICHI.2017.71","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8031147","Data Analytics;Pattern Recognition;Internet of Things;Wearable Sensors;Inertial Sensors;Automated Healthcare Assessment","Support vector machines;Magnetic sensors;Feature extraction;Data analysis;Sensor phenomena and characterization","Big Data;data analysis;feedforward neural nets;health care;information retrieval;medical computing;pattern recognition;support vector machines","noninvasive sensors;pattern recognition algorithms;support vector machines;feedforward neural networks;data retrieval;inertia tracking;motion tracking;alcohol gas tracking;data analytics;data handling;Big Data;low-cost sensor prototypes;home care treatment;automated healthcare assessment process;ambient sensors","","","","","","","","","IEEE","IEEE Conferences"
