"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Mining effective patterns of Chinese medicinal formulae using top-k weighted association rules for the Internet of Medical Things","X. Zhu; Y. Liu; Q. Li; Y. Zhang; C. Wen","Knowledge and Data Engineering Laboratory of Chinese Medicine, School of Information and Software Engineering, University of Electronic Science and Technology of China, Chengdu 610054, PR China.; Knowledge and Data Engineering Laboratory of Chinese Medicine, School of Information and Software Engineering, University of Electronic Science and Technology of China, Chengdu 610054, PR China.; Knowledge and Data Engineering Laboratory of Chinese Medicine, School of Information and Software Engineering, University of Electronic Science and Technology of China, Chengdu 610054, PR China.; College of Ethnic Medicine, Chengdu University of Traditional Chinese Medicine, Chengdu 611137, PR China.; College of Medical Information Engineering, Chengdu University of Traditional Chinese Medicine, Chengdu 611137, PR China.","IEEE Access","","2018","PP","99","1","1","","","","10.1109/ACCESS.2018.2873677","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8481430","Chinese medicinal formulae;curative effect;Internet of Medical Things;top-K weighted frequent patterns","Itemsets;Data mining;Diseases;Internet of Things;Drugs","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Towards an Intelligent Systems to Predict Nosocomial Infections in Intensive Care","D. Oliveira; F. Portela; M. Santos; F. Rua","NA; NA; NA; NA","2017 5th International Conference on Future Internet of Things and Cloud Workshops (FiCloudW)","","2017","","","150","155","","","","10.1109/FiCloudW.2017.85","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8113786","CRISP-DM;Data Mining;Nosocomial Infection and Clustering","Data mining;Hospitals;Data models;Cogeneration;Predictive models;Databases","data mining;decision support systems;diseases;health care;hospitals;medical computing;patient care;patient treatment;pattern classification;pattern clustering","hospital environment;nosocomial infection prediction systems;healthcare environments;healthcare institution;clinical data;Data Mining;intelligent Systems;Intensive Care Units;Decision Support Systems;patient care;K-Medoids Clustering techniques;K-Means Clustering techniques;classification models;patient treatment","","","","","","","","","IEEE","IEEE Conferences"
"Managing Criticalities of e-Health IoT systems","C. Kotronis; G. Minou; G. Dimitrakopoulos; M. Nikolaidou; D. Anagnostopoulos; A. Amira; F. Bensaali; H. Baali; H. Djelouat","Department of Informatics &amp; Telematics, Harokopio University of Athens, Athens, Greece; Department of Informatics &amp; Telematics, Harokopio University of Athens, Athens, Greece; Department of Informatics &amp; Telematics, Harokopio University of Athens, Athens, Greece; Department of Informatics &amp; Telematics, Harokopio University of Athens, Athens, Greece; Department of Informatics &amp; Telematics, Harokopio University of Athens, Athens, Greece; College of Engineering, Qatar University, Doha, Qatar; College of Engineering, Qatar University, Doha, Qatar; College of Engineering, Qatar University, Doha, Qatar; College of Engineering, Qatar University, Doha, Qatar","2017 IEEE 17th International Conference on Ubiquitous Wireless Broadband (ICUWB)","","2017","","","1","5","","","","10.1109/ICUWB.2017.8251004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8251004","Internet of Things;e-Health Services;Criticalities;Remote Elderly Monitoring;Smart Ambulance Systems","Medical services;Medical diagnostic imaging;Real-time systems;Monitoring;Sensors;Senior citizens;Mission critical systems","cloud computing;health care;Internet of Things;patient care;patient monitoring;telemedicine","medical issues;noncritical peripheral components;healthcare IoT systems;system implementation;mixed-criticality characteristics;remote elderly monitoring platform;smart ambulance system;e-health IoT systems;cloud computation;storage technologies;systems-of-systems;Internet of Things;computer-assisted smart transportation;health care practices","","","","","","","","","IEEE","IEEE Conferences"
"Game-based adaptive security in the Internet of Things for eHealth","M. Hamdi; H. Abie","Norwegian Computing Center, Norway; Norwegian Computing Center, Norway","2014 IEEE International Conference on Communications (ICC)","","2014","","","920","925","","","","10.1109/ICC.2014.6883437","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6883437","Internet of Things;Adaptive Security;Game Theory","Security;Adaptation models;Games;Mathematical model;Context;Batteries;Computational modeling","game theory;Internet of Things;medical computing;security of data","game-based adaptive security;Internet of Things;ehealth;distributed application deployment;ubiquitous computing;convergent networks;heterogeneous structure;security challenges;IoT;security-effectiveness;energy-efficiency;adaptive security strategies;performance assessment","","","","","","","","","IEEE","IEEE Conferences"
"Vision for commercialization of MEMS - A view from the industry","S. Kaminaga","SPP Technologies Co., Ltd., Tokyo, Japan","2016 IEEE 29th International Conference on Micro Electro Mechanical Systems (MEMS)","","2016","","","242","242","","","","10.1109/MEMSYS.2016.7421604","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7421604","","Micromechanical devices;Commercialization;Gas detectors;Etching;Chemical sensors;Medical services","micromechanical devices;sputter etching;wireless sensor networks","MEMS commercialization;microelectro mechanical systems;deep reactive ion etching;DRIE technology;MEMS devices;wireless sensor network systems;Internet of Things;IoT","","","","","","","","","IEEE","IEEE Conferences"
"ECG based authentication for remote patient monitoring in IoT by wavelets and template matching","A. Rehman; N. A. Saqib; S. M. Danial; S. H. Ahmed","National University of Sciences and Technology, Islamabad, Pakistan; National University of Sciences and Technology, Islamabad, Pakistan; National University of Sciences and Technology, Islamabad, Pakistan; National University of Sciences and Technology, Islamabad, Pakistan","2017 8th IEEE International Conference on Software Engineering and Service Science (ICSESS)","","2017","","","91","94","","","","10.1109/ICSESS.2017.8342871","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8342871","IoT;ECG;wavelet;SSD;Template;Biometrics","Electrocardiography;Feature extraction;Authentication;Biometrics (access control);Sensors;Wavelet transforms","electrocardiography;Internet of Things;least mean squares methods;medical signal processing;patient monitoring;telemedicine;wavelet transforms","doctor;ECG based classification;ECG Pyhsionet ECG-ID Database;authentication template;developed technique;IoT security;ECG based authentication;remote patient monitoring;wavelets;template matching;transition stage;hardware limitations;computational efficiency;IoT's security;iot based patient monitoring;Internet of things security development;IDDB;Sum of Squared Difference;SSD","","","","","","","","","IEEE","IEEE Conferences"
"Simultaneously ensuring smartness, security, and energy efficiency in Internet-of-Things sensors","A. O. Akmandor; H. Yin; N. K. Jha","Department of Electrical Engineering, Princeton University, Princeton, NJ 08544; Department of Electrical Engineering, Princeton University, Princeton, NJ 08544; Department of Electrical Engineering, Princeton University, Princeton, NJ 08544","2018 IEEE Custom Integrated Circuits Conference (CICC)","","2018","","","1","8","","","","10.1109/CICC.2018.8357069","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8357069","Classification;compression;cryptographic techniques;edge-side layer;encryption and hashing;energy efficiency;inference;Internet-of-Things;machine learning;safety;security;sensor node;smartness","Intelligent sensors;Base stations;Signal processing;Encryption","diseases;electrocardiography;electroencephalography;energy conservation;gait analysis;Internet of Things;learning (artificial intelligence);medical signal detection;medical signal processing;signal classification","sense;IoT sensor energy;electrocardiogram sensor;electroencephalogram sensor based seizure detection;Internet-of-Things sensors;sensitive data;security flaws;signal compression;machine learning inference;cryptographic techniques;IoT sensor node;IoT system;signal processing;data security;energy efficiency problems;different IoT applications;sense-and-transmit sensors;Parkinson's disease;neural prosthesis spike sorting;human activity classification","","","","","","","","","IEEE","IEEE Conferences"
"Continuous Ambulatory Peritoneal Dialysis: Business Intelligence Applied to Patient Monitoring: CAPD Study and Statistics","C. Peixoto; C. Brito; M. Fontainhas; A. Abelha; H. Peixoto; J. Machado","NA; NA; NA; NA; NA; NA","2017 5th International Conference on Future Internet of Things and Cloud Workshops (FiCloudW)","","2017","","","178","185","","","","10.1109/FiCloudW.2017.91","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8113790","Kidney;Continuous Ambulatory Peritoneal Dialysis;Business Intelligence;Health Information Systems","Interoperability;Information systems;Abdomen;Hospitals;Kidney;Diseases","blood;competitive intelligence;diseases;kidney;medical computing;medical information systems;patient diagnosis;patient monitoring;patient treatment","urine samples;data information;CAPD procedure;continuous ambulatory peritoneal dialysis;advanced kidney disease;health information system;business intelligence process;kidney failure;patient blood;regular patient monitoring","","","","","","","","","IEEE","IEEE Conferences"
"Enhanced Holter Monitoring in Adaptive Environment with HIVEing","J. C. Priya; T. P. Jothi","Department of Computer Technology, Anna University, Madras Institute of Technology, Chennai, India; Department of Computer Science and Engineering, Sudharsan Engineering College, Pudukkottai, India","2017 Ninth International Conference on Advanced Computing (ICoAC)","","2017","","","275","280","","","","10.1109/ICoAC.2017.8441337","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8441337","Holter;Internet of Things;Big Data;Hadoop;Hive;Hive-QI","Monitoring;Medical services;Biomedical monitoring;Servers;Big Data;Wireless sensor networks;Internet of Things","","","","","","","","","","","IEEE","IEEE Conferences"
"HealthIoT Ontology for Data Semantic Representation and Interpretation Obtained from Medical Connected Objects","A. Rhayem; M. B. A. Mhiri; F. Gargouri","NA; NA; NA","2017 IEEE/ACS 14th International Conference on Computer Systems and Applications (AICCSA)","","2017","","","1470","1477","","","","10.1109/AICCSA.2017.171","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8308463","Internet of Things;Internet of Medical Things;Ontology;Semantic Interoperability;Semantic reasoning","Semantics;Ontologies;Medical services;Cognition;Interoperability;Temperature sensors","health care;Internet of Things;knowledge representation languages;medical information systems;ontologies (artificial intelligence);open systems;semantic Web;telemedicine","medical connected objects;semantic interoperability;HealthIoT ontology;data semantic representation;data semantic interpretation;health data exchange;health data sharing;SWRL rules;Semantic Web Rule Language","","","","","","","","","IEEE","IEEE Conferences"
"A proposal of a distributed access control over Fog computing: The ITS use case","I. Riabi; L. A. Saidane; H. K. Ayed","National School of Computer Sciences, CRISTAL LAB, ENSI, University of Manouba, Tunisia; National School of Computer Sciences, CRISTAL LAB, ENSI, University of Manouba, Tunisia; National School of Computer Sciences, CRISTAL LAB, ENSI, University of Manouba, Tunisia","2017 International Conference on Performance Evaluation and Modeling in Wired and Wireless Networks (PEMWN)","","2017","","","1","7","","","","10.23919/PEMWN.2017.8308029","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8308029","Internet of Things;Access control;Fog computing;Intelligent Transport System;DHT","Access control;Edge computing;Computational modeling;Context modeling;Task analysis;Cloud computing;Medical services","authorisation;intelligent transportation systems;Internet of Things","distributed access control;ITS use case;Internet of Things;security challenges;IoT access control systems;IoT requirements;resources constraint;access solution;distributed hash table;fog computing;intelligent transport system scenario;DHT","","","","","","","","","IEEE","IEEE Conferences"
